Method Name,Dataset Name,Domain Index,Best Test Acc (%),Epoch,Log File Path
CLIP_LR,office_home,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/office_home/b32_ep50/RN50/r/seed_2/warmup_1/log.txt
CLIP_LR,office_home,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/office_home/b32_ep50/RN50/r/seed_3/warmup_1/log.txt
CLIP_LR,office_home,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/office_home/b32_ep50/RN50/r/seed_1/warmup_1/log.txt
CLIP_LR,office_home,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/office_home/b32_ep50/RN50/p/seed_2/warmup_1/log.txt
CLIP_LR,office_home,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/office_home/b32_ep50/RN50/p/seed_3/warmup_1/log.txt
CLIP_LR,office_home,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/office_home/b32_ep50/RN50/p/seed_1/warmup_1/log.txt
CLIP_LR,office_home,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/office_home/b32_ep50/RN50/a/seed_2/warmup_1/log.txt
CLIP_LR,office_home,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/office_home/b32_ep50/RN50/a/seed_3/warmup_1/log.txt
CLIP_LR,office_home,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/office_home/b32_ep50/RN50/a/seed_1/warmup_1/log.txt
CLIP_LR,office_home,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/office_home/b32_ep50/RN50/c/seed_2/warmup_1/log.txt
CLIP_LR,office_home,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/office_home/b32_ep50/RN50/c/seed_3/warmup_1/log.txt
CLIP_LR,office_home,N/A,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/office_home/b32_ep50/RN50/c/seed_1/warmup_1/log.txt
CLIP_LR,office_home,r,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/office_home/b32_ep50/ViT-B16/r/seed_1/warmup_1/log.txt
CLIP_LR,office_home,p,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/office_home/b32_ep50/ViT-B16/p/seed_1/warmup_1/log.txt
CLIP_LR,office_home,a,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/office_home/b32_ep50/ViT-B16/a/seed_1/warmup_1/log.txt
CLIP_LR,office_home,c,N/A,N/A,/workspace/Soft-Prompt-Generation/outputs_baseline/multi-dg/CLIP_LR/office_home/b32_ep50/ViT-B16/c/seed_1/warmup_1/log.txt
