0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.9999999999999998,0.15652229392385208,0.14588624915901027,0.12351691048930552,0.11093873379371268,0.1549390927892087,0.16555732526683078,0.8392147153673746,0.20477644772249481,0.19189372570431693,0.028504409917708768,0.16548121636274832,0.2868989129559158,0.20295060192654665,0.20106323235284257,0.16263205768872746,0.1660352735435358,0.19200452062458975,0.033512073404402015,0.15580147924211712,0.24083184420990325,0.12382052471146948,0.04316506714184088,0.158534468838695,0.19014441637203564,0.039616721962919876,0.1693604890358989,0.32167611045032135,0.03592559511787695,0.1461921341850227,0.2482612203831612,0.16998515728838343,0.28670272998181645,0.23593641327351283,0.042212270270803376,0.050875432223260166,0.16917243664218043,0.17014598703332656,0.13411515562299148,0.5382314163151414,0.03474272461083758,0.02643101099711566,0.1651032594901568,0.045934767366025454,0.04694966462249415,0.19846862864129017,0.04278230092416201,0.0414774644590204,0.1481253726507824,0.20448762352853475,0.1521708189724858,0.21501967372391487,0.1979372498094577,0.28798751994729094,0.03663968520405009,0.2441214278520731,0.044901195368621805,0.02996384869866054,0.2981158022596958,0.061530865881133365,0.15891986901257907,0.3723375799142661,0.03767337636707977,0.15748402392285382,0.1449147573039986,0.14543739205902548,0.034279570721588326,0.06524492784500219,0.04514703055222307,0.14923317244408524,0.2083723683132487,0.03491722005142739,0.29369046232660084,0.22937247819389028,0.045020978820499824,0.04879505880035439,0.04792117899383724,0.21269025243401105,0.19884077294648145,0.06504976971509838
0.15652229392385208,1.0000000000000002,0.03425423433455982,0.12791516249408708,0.09433992687299333,0.036379850894657624,0.03887302229089292,0.1532009846903609,0.12347186046095515,0.05625174717970611,0.024239540647676583,0.12946581784662742,0.12638405287494747,0.15837238070078444,0.22114639873654318,0.1382988240886926,0.03898524501486061,0.40211358156443516,0.02849795059147183,0.16248920441050738,0.11539920719241704,0.09110763102161486,0.04475409853814641,0.04538493004013333,0.12207666132022885,0.03368921318210849,0.1246161165984272,0.12519086981231017,0.039125277552373515,0.21489932511336685,0.09661904353706581,0.12507574996527732,0.29900934653303674,0.14226005100373323,0.03589641195919536,0.01758674191485561,0.17643410558032743,0.03995044457255199,0.11404866038546932,0.31629954161574547,0.029544470060832065,0.01741256696867166,0.038766407201347775,0.0390619438860442,0.0306828110524315,0.09510005818752655,0.11554013124457929,0.03527154881014989,0.15448360357113453,0.15957179458763504,0.035729857488377786,0.16779047365174657,0.15446021437785806,0.12686360353667891,0.03115760478415951,0.05731995060492502,0.03818301636164729,0.025480616177947366,0.12353781754182407,0.05232453255192158,0.09582221055902668,0.14490745187145726,0.04102872344523963,0.16424397174575964,0.1511351736595266,0.15168024233252445,0.029150613897627915,0.05548289142344681,0.0383920693447729,0.1556389552913848,0.09179171905271818,0.029692857252049898,0.14072743006080646,0.05385688276479321,0.038284877647641255,0.13177850129832255,0.21125530082203914,0.16597271114286435,0.15516527811686814,0.055316933123093104
0.14588624915901027,0.03425423433455982,1.0000000000000002,0.03026822641234675,0.028259683712210007,0.11474980359262078,0.12261379756195155,0.04589161254679864,0.03698620339914209,0.1286500637790834,0.02111071764200007,0.0606054899657444,0.11779596992368406,0.07107532205203254,0.07041434643033531,0.04142764528298409,0.12296777195209434,0.042019367835033204,0.024819454999445146,0.034096487125513976,0.10755756941190418,0.027291444055344286,0.03721083321291187,0.11741258345077743,0.03434340295167998,0.9113940629738682,0.037328967249004384,0.11668386635553096,0.026606938955896095,0.03199352307396812,0.09005356045836535,0.03746665119684386,0.07303245847188912,0.042614237465550056,0.036389466126015936,0.03767897275125519,0.04309369134518507,0.18310998378702997,0.03416346797293588,0.24037877179367975,0.03113282914763292,0.023595091674841716,0.14486775697520674,0.09542638650697238,0.03477150083420297,0.08863779360741704,0.03168509986673882,0.03575602018658797,0.032416604040714836,0.0771044043112264,0.1126995858519521,0.08107563465992974,0.06931959621086796,0.11824293403063582,0.027135802883396204,0.18079934117651278,0.060957766444869756,0.02219159600816883,0.10813766798114281,0.05304323471165244,0.028703704282582777,0.13506066195912825,0.033758975526199816,0.04011627457422977,0.03171397460889492,0.03182835098890623,0.025387872981114945,0.056244975133503405,0.03891940254411387,0.03801451583611415,0.08555426361802161,0.03128919387722089,0.1311646821081341,0.169876087102885,0.03881073851841136,0.036138222528827306,0.03549101636312565,0.07448624466039624,0.09142146558575516,0.04065984239687019
0.12351691048930552,0.12791516249408708,0.03026822641234675,1.0,0.13186075248463808,0.02761770538665584,0.02951039244848696,0.21413199895580484,0.1725790232271269,0.04270342354047166,0.029316902400481865,0.8050637582656807,0.09973382931523522,0.12410015742852615,0.12294606939429958,0.19330295895423322,0.02959558614917588,0.15691240423068578,0.034467304816026556,0.1923908329826127,0.09106532486839879,0.12734290964393352,0.10957467401126778,0.03445389675927599,0.1658860544992664,0.09915402371016847,0.17417837230787567,0.09879224916169606,0.029701891625159703,0.1805247717042165,0.07624527760841522,0.17482081081327655,0.38267984210415246,0.19883964293410153,0.10118163878712781,0.013350946883263869,0.1551562688903295,0.03530159482723851,0.15940803302231515,0.2478514418700673,0.0404416987876129,0.034311846882198335,0.029429455774464937,0.11496703378929114,0.023292806738933594,0.07504659611231551,0.07011562062843488,0.09942032967606762,0.18291202348507749,0.14032754147456702,0.0271242639360604,0.14755505326771073,0.14189954039527874,0.10011225857713309,0.023653245637934705,0.04351434845536854,0.10762691752309012,0.019343568853833513,0.09726240002153912,0.14748777561367488,0.13393256925103422,0.11435125510457785,0.04745568046598274,0.21020365384224465,0.17894740797591033,0.20008220013670014,0.035256678951661735,0.15639027892966226,0.10821617762657992,0.19919073275383972,0.0724358764599368,0.05102815577999393,0.11105266186979759,0.040885366065646696,0.10791403512853627,0.06128428240015301,0.030936166937246903,0.13005575524297655,0.12158708075573546,0.12460063863367905
0.11093873379371268,0.09433992687299333,0.028259683712210007,0.13186075248463808,1.0,0.04159284095354435,0.027552138187959777,0.21856075418232843,0.17614836482405147,0.03986970449613164,0.027371487776416223,0.08656813573183514,0.08957757036505906,0.0915262862389382,0.09067512380728389,0.19730092046370315,0.02763167859455459,0.11572595814255199,0.03218011915346062,0.15465264335335513,0.08179181128634186,0.1299766616258722,0.11518985944804805,0.0263833906833094,0.16356191542958542,0.10963632816674257,0.17778079221927418,0.08873187474666051,0.021653260576018178,0.14511415487941254,0.06848094339568243,0.17843651786953135,0.34782018581561436,0.20295211613838104,0.12824496589150428,0.012465003103903397,0.11774582942088647,0.03295904724524632,0.16270496744986507,0.18279527184643926,0.05037321492983645,0.04629062674878058,0.027476572319731465,0.12712104837745555,0.021747139797506955,0.9397893255109278,0.04108189680731302,0.23365306660623705,0.1470331381934124,0.12906045309464012,0.1498888705951316,0.11197737775281456,0.08926537399463086,0.08991746279743228,0.03941670074094989,0.0406268179555443,0.11982287358815204,0.01805996592690049,0.08223294539677281,0.16420064329505366,0.13670261094944813,0.10270645046713736,0.037933262521315986,0.17101376454214956,0.14384619701296733,0.14436497800764345,0.04913365880798563,0.17411195130237261,0.12047890686045898,0.16205406731753724,0.06505946743542429,0.04764202312732092,0.09974376499097572,0.038172289903375234,0.1201425264903633,0.029410010316027906,0.028883300957406308,0.09591865577000294,0.08967284318406782,0.1366456324597591
0.1549390927892087,0.036379850894657624,0.11474980359262078,0.02761770538665584,0.04159284095354435,1.0000000000000002,0.1302224895574754,0.041872986470031404,0.033747404123809624,0.13663333099666525,0.04361982296245296,0.05978262092002612,0.12510569583777173,0.07548583901447588,0.0747838471285242,0.03779991885555707,0.32956101234007185,0.044626842964753846,0.02635960457757178,0.03621231482048688,0.1142319603345805,0.02490159321622639,0.22128605604735865,0.31467277359937823,0.031336027812577924,0.031161340362336344,0.03406015290841736,0.12392458165510832,0.028258009287983568,0.03397885317353147,0.09564175541074652,0.034185780180266745,0.06663716909812258,0.03888260380926972,0.8996632680403295,0.04001710845924667,0.03932007298284666,0.13383179502316356,0.031171849338292378,0.2552952662927293,0.027327598374407167,0.02078985057301475,0.12986533486337756,0.03613092778592835,0.03692921591464387,0.11007329823829522,0.033651291033859485,0.2453817046729259,0.034428188059732204,0.07605752179889766,0.3352143215272919,0.0799748328982192,0.07362116314142558,0.12558039591155984,0.02881969140407178,0.19201868620422607,0.03531795065899138,0.04585317778135432,0.11484805641330123,0.04839835704493378,0.026190184967649733,0.14344173324141476,0.02963276226316144,0.03660338195267816,0.033681957572892315,0.033803431479155745,0.02696329524007553,0.05131972820459832,0.23144660705200465,0.034685669535956296,0.09086325863911195,0.027464851320801457,0.13930399176737004,0.18041759915023484,0.035412168775201015,0.038380748328981404,0.03769338035057721,0.07910842344282762,0.07395722128276544,0.03709935075437926
0.16555732526683078,0.03887302229089292,0.12261379756195155,0.02951039244848696,0.027552138187959777,0.1302224895574754,1.0,0.044742611539257855,0.0360601695857217,0.14599703931970454,0.023957254144380522,0.06387962288139684,0.13367939624330724,0.08065900850317631,0.07990890795137243,0.04039040985959056,0.139548556054935,0.047685194377632974,0.02816607190859994,0.03869400469226048,0.12206046564832504,0.026608140615421456,0.036279175280659694,0.13324431453160507,0.033483537664670965,0.0332968785943289,0.036394351562187434,0.13241733835077452,0.030194577435977206,0.03630748022190586,0.10219624321132247,0.03652858827890972,0.07120392459150286,0.041547293005196495,0.035478372988898,0.04275954713662152,0.04201474266531953,0.14300350944895235,0.033308107767801215,0.2727910734459349,0.056809780362108916,0.02221461344328418,0.13876522120929544,0.038607040069515194,0.06813319496624375,0.10058957654879858,0.03595746970663486,0.06060648169626168,0.03678760877157847,0.08126986965504017,0.1539760509007214,0.08545564056776955,0.0786665433062115,0.13418662829885591,0.030794752557153963,0.2051780445911885,0.03773834827446312,0.0251838764770079,0.1227187838110572,0.05171517656018175,0.027985041692393603,0.15327203263927255,0.031663544507978286,0.03911187230229897,0.035990237874345604,0.036120036588463855,0.028811134491408912,0.05483675412075081,0.03794496668853199,0.03706273587954087,0.09709026814675759,0.02934706304050185,0.14885072489339296,0.19278191583974802,0.8856675555397551,0.041011044538193576,0.0402765700945263,0.08452985463835488,0.0790256320682069,0.03964183066688768
0.8392147153673746,0.1532009846903609,0.04589161254679864,0.21413199895580484,0.21856075418232843,0.041872986470031404,0.044742611539257855,1.0000000000000002,0.3443676247560298,0.06474541787958113,0.04444924878341803,0.1405801772009066,0.1681185039215985,0.1486318427587335,0.14724961863599886,0.32040193688137003,0.0448717792100088,0.18793029981402118,0.05225810645794159,0.25114432491132005,0.1328237835666892,0.22740117617606287,0.187059715633902,0.04284465301308798,0.3197612897133308,0.1780411962327778,0.31103707963005556,0.20322167301213478,0.035163275528811114,0.2356545331009768,0.15684117940767006,0.3121843070034322,0.5648339650917272,0.39676858904478096,0.18293068436962787,0.020242232668436378,0.19121041968527358,0.0535230274158008,0.2642206969366243,0.2968458485378953,0.08180233316970419,0.07517251533801338,0.044619898221521834,0.20643507401183214,0.03531572836241789,0.10945958688275634,0.06671392752192039,0.17974633704204038,0.23877081846448936,0.17293589418369268,0.04112484802423139,0.18184288565191453,0.14496029038841327,0.16875641145796047,0.03586221305149126,0.06597491350618359,0.19458338405166348,0.02932803379422136,0.18833724394938092,0.26664956263384837,0.267251719751311,0.23522749578617647,0.06160078095679762,0.2777135619230902,0.23359546436810827,0.23443792589905713,0.053454927556526255,0.2827447854797906,0.19564873301512398,0.2631636838085351,0.12210311450293472,0.07736708197339019,0.1619764135911777,0.061988943546204094,0.19510247645507217,0.047759656907885265,0.046904320306924235,0.15576472233144054,0.14562198987368807,0.221902286130191
0.20477644772249481,0.12347186046095515,0.03698620339914209,0.1725790232271269,0.17614836482405147,0.033747404123809624,0.0360601695857217,0.3443676247560298,0.9999999999999998,0.052181369578474086,0.05099366279728805,0.11330015964328714,0.11723890016828276,0.13984183015101545,0.11867537536980878,0.2582269514911632,0.036164271871038337,0.15146184472587285,0.04211725950436843,0.2024089930210634,0.1249686516482133,0.17011312982101381,0.15076020009464272,0.03453051577326373,0.31280416210125267,0.14349175223635632,0.2326790564411616,0.8963021156427203,0.02833973331319361,0.18992504315062703,0.1728349319257335,0.23353726853303897,0.45522618971653256,0.31977441894934244,0.14743242009941757,0.016314164902444115,0.15410544720569408,0.04313671864373747,0.23065786888692594,0.23924199484202727,0.06592833777749064,0.06058505657175567,0.03596126916628363,0.16637571033993231,0.028462602203599353,0.08821861599008277,0.05376788384511673,0.1448660052053764,0.19243660371492646,0.1393771498172549,0.033144444253988985,0.14655571208246473,0.11683029833909311,0.11768375053411156,0.04986567972778831,0.05317227778152536,0.15682387741962803,0.03958347350699263,0.20754278219537303,0.21490539147672155,0.2614370561923665,0.18958087374563776,0.04964695916254206,0.2238223875335188,0.18826554306465743,0.18894452233364376,0.043081833772476714,0.22787728662046872,0.15768249212647506,0.21209595820334687,0.08514966834419259,0.062353760773776176,0.13054439028128637,0.04995979760266193,0.15724223833897544,0.03849174798263896,0.037802392090740114,0.1465528748045714,0.11736359299563899,0.1788414621773496
0.19189372570431693,0.05625174717970611,0.1286500637790834,0.04270342354047166,0.03986970449613164,0.13663333099666525,0.14599703931970454,0.06474541787958113,0.052181369578474086,1.0000000000000002,0.02513666760944264,0.07890696946682853,0.15494474408600073,0.09963361764050574,0.09870705986404343,0.05844750395028284,0.1464185189083269,0.06900352327311,0.029552685093346007,0.055992697275542916,0.14147750621550761,0.038503679688713405,0.038065195814127,0.13980392014226756,0.048452818545999754,0.03493608093037378,0.05266495225212099,0.15348192152189913,0.03168105376524407,0.05253924387179196,0.11845333832977901,0.0528592013587325,0.10303662870232862,0.060121587784982104,0.037224970097624537,0.04486459579323974,0.06079801731247579,0.15004355934694083,0.04819896027553562,0.316185921329982,0.030637937179203493,0.023308236863491736,0.14559662055874695,0.040507661176999624,0.0414026502354379,0.11659108758768873,0.037727652703650624,0.03657698020758299,0.053234020562624926,0.10038818067773736,0.13419212351390106,0.10555863226633089,0.09717243544548058,0.15553266521107947,0.06286105020053494,0.21527894125770922,0.03959620376307074,0.026423676449093214,0.1422405478069437,0.05426111004719821,0.04049614352889823,0.1776541227760238,0.03322233795397353,0.05659737840834949,0.05208017392358685,0.052268000956848984,0.058811908562586585,0.057536362590091344,0.03981299398306587,0.05363214706803456,0.11253511890388812,0.030791816312366833,0.17252948564822077,0.2022725522036486,0.03970183502587052,0.08865406679597773,0.04225938201486253,0.10441506004767875,0.097615997957289,0.8743362143152923
